stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_desc,stop_timezone,wheelchair_boarding,level_id,platform_code
101116-1066,,Iraeta,43.254819,-2.260461,4.0,,0,,,,0,,
101116-1049,,Zestoa,43.238587,-2.255398,4.0,,0,,,,0,,
101116-1050,,Bainuetxea,43.23124,-2.255525,4.0,,0,,,,0,,
101116-1051,,Alberdikoa,43.226906,-2.259272,4.0,,0,,,,0,,
101116-1052,,Lasao,43.217114,-2.257273,4.0,,0,,,,0,,
101116-1053,,Danona,43.207913,-2.254639,4.0,,0,,,,0,,
101116-1054,,Julian Elorza Etorbidea 3,43.185832,-2.262771,4.0,,0,,,,0,,
101116-1056,,Sanjuandegi,43.179176,-2.271021,4.0,,0,,,,0,,
101116-1057,,Loiola,43.176198,-2.279915,4.0,,0,,,,0,,
101116-1058,,Munategi,43.174329,-2.290604,4.0,,0,,,,0,,
101116-1067,,"Julio Urkixo, 40",43.17495,-2.305288,4.0,,0,,,,0,,
101116-1059,,"Julio Urkixo, 7",43.178293,-2.308535,4.0,,0,,,,0,,
101116-1068,,San Martin,43.176292,-2.312839,4.0,,0,,,,0,,
101116-1083,,Altzibar,43.175343,-2.318189,4.0,,0,,,,0,,
101116-1837,,Arroabea,43.268597,-2.271766,4.0,,0,,,,0,,
101116-202,,Tolosa Hiribidea - Amerika Plaza,43.302351,-2.003736,1.0,,0,,,,0,,
101116-377,,Tolosa Hiribidea - Lorea,43.305021,-2.006343,1.0,,0,,,,0,,
101116-203,,Tolosa Hiribidea 77 - Unibertsitateak,43.307182,-2.008416,1.0,,0,,,,0,,
101116-4038,,Tolosa Hiribidea 13 - Magisteritza,43.312275,-2.00699,1.0,,0,,,,0,,
101116-380,,Zumalakarregi Hiribidea 11 - Esklabak,43.314806,-2.001929,1.0,,0,,,,0,,
101116-4780,,Zubieta Plaza,43.315453,-1.987466,1.0,,0,,,,0,,
101116-4877,,"Askatasuna/libertad, 3",43.320399,-1.979614,1.0,,0,,,,0,,
101116-1092,,Artzubia Hiribidea - Garmendipe,43.179916,-2.262769,4.0,,0,,,,0,,
101116-1093,,Landeta,43.177603,-2.258748,4.0,,0,,,,0,,
101116-4220,,Irurena,43.178778,-2.236181,4.0,,0,,,,0,,
101116-4221,,Bentaberri,43.174278,-2.204875,4.0,,0,,,,0,,
101116-4222,,Loidi,43.170133,-2.195395,4.0,,0,,,,0,,
101116-4223,,Intsausti,43.167753,-2.177354,4.0,,0,,,,0,,
101116-7008,,Zumaiako Geltokia,43.291768,-2.251237,3.0,,0,,,,0,,
101116-6058,,Patxita Etxezarreta,43.294487,-2.256701,3.0,,0,,,,0,,
101116-1062,,Narrondo,43.28497,-2.265199,3.0,,0,,,,0,,
101116-1119,,Arroabea,43.277664,-2.267554,4.0,,0,,,,0,,
101116-1082,,Azkoitiko Industrialdea,43.172504,-2.322392,4.0,,0,,,,0,,
101116-1081,,Olotzaga,43.165885,-2.329895,4.0,,0,,,,0,,
101116-1080,,Aizpurutxo,43.132903,-2.352128,4.0,,0,,,,0,,
101116-6048,,AgiÃ±era Bidegurutzea,43.111366,-2.323054,5.0,,0,,,,0,,
101116-6062,,Etxeberri,43.099478,-2.316759,5.0,,0,,,,0,,
101116-6049,,Labeaga 14,43.091438,-2.315423,5.0,,0,,,,0,,
101116-4376,,IpiÃ±arrieta/berriki,43.088416,-2.320567,5.0,,0,,,,0,,
101116-945,,Poblado Aparicio,43.078824,-2.326312,5.0,,0,,,,0,,
101116-531,,Izazpi,43.084777,-2.317401,5.0,,0,,,,0,,
101116-4399,,Rondilla Kalea 34- Gorosabel,43.139234,-2.073489,2.0,,0,,,,0,,
101116-1097,,Renfe-jesuitinas,43.134648,-2.077641,2.0,,0,,,,0,,
101116-1104,,Benta Haundi,43.126209,-2.087516,2.0,,0,,,,0,,
101116-4236,,Otzarain,43.124204,-2.092402,2.0,,0,,,,0,,
101116-4237,,Urreta,43.125117,-2.120528,2.0,,0,,,,0,,
101116-4239,,Ugarte,43.128959,-2.128354,2.0,,0,,,,0,,
101116-4240,,Arkatzpe,43.129439,-2.132379,2.0,,0,,,,0,,
101116-4241,,Eliza,43.129727,-2.137084,2.0,,0,,,,0,,
101116-4242,,Gaiztarro,43.125549,-2.139442,2.0,,0,,,,0,,
101116-1100,,Santutxu,43.121955,-2.152559,2.0,,0,,,,0,,
101116-1102,,Zelai,43.133847,-2.159526,2.0,,0,,,,0,,
101116-1101,,Toki Alai,43.137329,-2.160388,2.0,,0,,,,0,,
101116-1105,,Bidegoiango Plaza,43.140126,-2.159883,2.0,,0,,,,0,,
101116-4243,,Izagirre,43.145652,-2.159512,2.0,,0,,,,0,,
101116-4254,,Ostatua,43.152644,-2.161249,4.0,,0,,,,0,,
101116-4227,,Ibarguren,43.159693,-2.161078,4.0,,0,,,,0,,
101116-4255,,Egurbide,43.164082,-2.162778,4.0,,0,,,,0,,
101116-4244,,Letea,43.164255,-2.166724,4.0,,0,,,,0,,
101116-1086,,Sebastopol-iraeta,43.253959,-2.259757,4.0,,0,,,,0,,
101116-1043,,Aizarnazabal,43.252264,-2.236162,3.0,,0,,,,0,,
101116-4042,,Zubialde,43.260255,-2.236752,3.0,,0,,,,0,,
101116-4044,,Etxabe,43.265825,-2.234859,3.0,,0,,,,0,,
101116-1044,,Oikiako Bidegurutzea,43.2752,-2.228296,3.0,,0,,,,0,,
101116-1045,,Meagas,43.281203,-2.209437,3.0,,0,,,,0,,
101116-4046,,Monte Albertia,43.283281,-2.178486,3.0,,0,,,,0,,
101116-424,,Torre Luzeako Parkea 2- Erdigunea,43.286668,-2.174878,3.0,,0,,,,0,,
101116-425,,Nafarroa Kalea- Sanzenea,43.285981,-2.169489,3.0,,0,,,,0,,
101116-426,,Nafarroa 54-iÃ±urritza,43.285626,-2.161556,3.0,,0,,,,0,,
101116-985,,San Antolin,43.227926,-2.402817,8.0,,0,,,,0,,
101116-987,,Mupen,43.217533,-2.411156,8.0,,0,,,,0,,
101116-900,,Txankakoa,43.215681,-2.416997,8.0,,0,,,,0,,
101116-993,,Azitain,43.189864,-2.455331,8.0,,0,,,,0,,
101116-4316,,Urkizu,43.186929,-2.462962,8.0,,0,,,,0,,
101116-1124,,"San Juan Kalea, 07",43.185244,-2.472391,8.0,,0,,,,0,,
101116-1408,,Unibertsitatea,43.180165,-2.48816,8.0,,0,,,,0,,
101116-6027,,"Baldespina Markesa, 14",43.186231,-2.503885,8.0,,0,,,,0,,
101116-1553,,"Bizkaia Etorbidea, 11",43.185724,-2.50336,8.0,,0,,,,0,,
101116-6029,,Unibertsitatea,43.178994,-2.490261,8.0,,0,,,,0,,
101116-850,,Unzaga,43.184004,-2.473054,8.0,,0,,,,0,,
101116-999,,Bidebarrieta,43.18564,-2.464598,8.0,,0,,,,0,,
101116-1000,,Azitain,43.189817,-2.454802,8.0,,0,,,,0,,
101116-4417,,Urazandi,43.216303,-2.413642,8.0,,0,,,,0,,
101116-6022,,Mupen,43.217362,-2.411133,8.0,,0,,,,0,,
101116-1008,,San Antolin,43.227798,-2.40256,8.0,,0,,,,0,,
101116-4315,,Txankakoa,43.215573,-2.417035,8.0,,0,,,,0,,
101116-669,,LarraÃ±aga,43.163976,-2.247399,4.0,,0,,,,0,,
101116-5319,,Urrestilla,43.157432,-2.245007,4.0,,0,,,,0,,
101116-679,,Makibar,43.15086,-2.238324,4.0,,0,,,,0,,
101116-668,,Atzaran-ugasaundi,43.146065,-2.232345,4.0,,0,,,,0,,
101116-5062,,Nuarbe,43.137836,-2.233801,4.0,,0,,,,0,,
101116-680,,Trintxera,43.132046,-2.215283,4.0,,0,,,,0,,
101116-5057,,Beizama Bildua- Frontoia,43.134072,-2.199704,4.0,,0,,,,0,,
101116-4224,,Letea,43.164265,-2.166921,4.0,,0,,,,0,,
101116-4225,,Egurbide,43.164126,-2.162654,4.0,,0,,,,0,,
101116-4226,,Ibarguren,43.159716,-2.161681,4.0,,0,,,,0,,
101116-4229,,Ostatua,43.152664,-2.161519,4.0,,0,,,,0,,
101116-4228,,Izagirre,43.14605,-2.159703,2.0,,0,,,,0,,
101116-1109,,Bidegoiango Plaza,43.140127,-2.159981,2.0,,0,,,,0,,
101116-1110,,Toki Alai,43.137448,-2.160559,2.0,,0,,,,0,,
101116-1112,,Santutxu,43.121646,-2.152256,2.0,,0,,,,0,,
101116-4231,,Gaiztarro,43.125602,-2.139379,2.0,,0,,,,0,,
101116-4232,,Eliza,43.129682,-2.137072,2.0,,0,,,,0,,
101116-4233,,Arkatzpe,43.129399,-2.131802,2.0,,0,,,,0,,
101116-4234,,Ugarte,43.128942,-2.12855,2.0,,0,,,,0,,
101116-4238,,Urreta,43.125262,-2.120637,2.0,,0,,,,0,,
101116-4235,,Otzarain,43.124087,-2.092428,2.0,,0,,,,0,,
101116-1114,,Benta Haundi,43.126127,-2.087444,2.0,,0,,,,0,,
101116-1140,,Oria Kalea - Zezen Plaza,43.13331,-2.076935,2.0,,0,,,,0,,
101116-1251,,Nafarroa Hiribidea 1,43.134922,-2.073665,2.0,,0,,,,0,,
101116-937,,Ibaiondo Kalea 1,43.136876,-2.071385,2.0,,0,,,,0,,
101116-2446,,Unzaga Lateral,43.184476,-2.473751,8.0,,0,,,,0,,
101116-422,,Nafarroa-iÃ±urritza,43.285816,-2.162897,3.0,,0,,,,0,,
101116-414,,Nafarroa Kalea- Gurutze Gorria,43.286069,-2.169192,3.0,,0,,,,0,,
101116-423,,Bixkonde 15- Erdigunea,43.286805,-2.175197,3.0,,0,,,,0,,
101116-1046,,Meagas,43.281294,-2.209473,3.0,,0,,,,0,,
101116-1047,,Oikiako Bidegurutzea,43.275049,-2.228532,3.0,,0,,,,0,,
101116-4045,,Etxabe,43.265872,-2.235018,3.0,,0,,,,0,,
101116-4043,,Zubialde,43.260148,-2.236815,3.0,,0,,,,0,,
101116-1048,,Aizarnazabal Plaza,43.252433,-2.235852,3.0,,0,,,,0,,
101116-4040,,Sebastopol-iraeta,43.254263,-2.259347,4.0,,0,,,,0,,
101116-2277,,Santa Ageda,43.122554,-2.182988,4.0,,0,,,,0,,
101116-373,,Trintxera,43.132814,-2.215605,4.0,,0,,,,0,,
101116-4883,,Nuarbe,43.137934,-2.233701,4.0,,0,,,,0,,
101116-519,,Atzaran-ugasaundi,43.145894,-2.232286,4.0,,0,,,,0,,
101116-670,,Makibar,43.150695,-2.237994,4.0,,0,,,,0,,
101116-5063,,Urrestilla,43.157324,-2.244959,4.0,,0,,,,0,,
101116-374,,LarraÃ±aga,43.16424,-2.247826,4.0,,0,,,,0,,
101116-2278,,Loiola,43.175879,-2.282245,4.0,,0,,,,0,,
101119-4616,,Barrio De Antxisu 2,43.248011,-2.019564,1.0,,0,,,,0,,
101119-405,,Antxisu Bailara 37,43.248727,-2.020131,1.0,,0,,,,0,,
101119-20,,Oria Hiribidea - Zelaialde,43.252106,-2.0194,1.0,,0,,,,0,,
101119-7484,,Oria Hiribidea 7 - Eliza,43.253573,-2.019302,1.0,,0,,,,0,,
101119-407,,"Zirkuitu Ibilbidea, 17 -basaundi",43.256851,-2.018239,1.0,,0,,,,0,,
101119-408,,Kale Nagusia - Oztaran,43.260995,-2.017458,1.0,,0,,,,0,,
101119-4556,,Nagusia 63,43.264184,-2.018627,1.0,,0,,,,0,,
101119-215,,Kale Nagusia 41 - Zumaburu,43.26628,-2.01948,1.0,,0,,,,0,,
101119-469,,Bekokale Lasarte,43.267825,-2.019061,1.0,,0,,,,0,,
101119-231,,Kalbario Bidea (lasarte-oria),43.268498,-2.017732,1.0,,0,,,,0,,
101119-7489,,Buenos Aires Aldapa NÂº 11,43.268597,-2.014539,1.0,,0,,,,0,,
101119-4559,,Buenos Aires,43.269311,-2.013837,1.0,,0,,,,0,,
101119-232,,Barrio Zabaleta (lasarte-oria),43.269977,-2.012717,1.0,,0,,,,0,,
101119-7487,,Osina Kalea,43.27069,-2.009773,1.0,,0,,,,0,,
101119-7488,,Pepenea Kalea,43.270026,-2.011164,1.0,,0,,,,0,,
101119-7486,,Pinutegi Kale Frente NÂº3-5,43.272144,-2.011376,1.0,,0,,,,0,,
101119-7485,,Pinutegi Kalea NÂº6-8,43.272767,-2.011576,1.0,,0,,,,0,,
101119-233,,Goiegi,43.272574,-2.015288,1.0,,0,,,,0,,
101119-361,,Donostia Etorbidea -sasoeta Atsobakar,43.27249,-2.018124,1.0,,0,,,,0,,
101119-383,,Kale Nagusia 4,43.269707,-2.020128,1.0,,0,,,,0,,
101119-212,,Kale Nagusia 40 - Zumaburu,43.266091,-2.019533,1.0,,0,,,,0,,
101119-4564,,Dia,43.264321,-2.018859,1.0,,0,,,,0,,
101119-384,,Kale Nagusia 70,43.261674,-2.017854,1.0,,0,,,,0,,
101119-7490,,Arranbide,43.259316,-2.016955,1.0,,0,,,,0,,
101119-4565,,Txartel,43.258956,-2.016974,1.0,,0,,,,0,,
101119-2607,,Basaundi,43.257291,-2.018146,1.0,,0,,,,0,,
101119-2608,,Iturrigoxo,43.255044,-2.018589,1.0,,0,,,,0,,
101119-2609,,Oria Gaina,43.253542,-2.018822,1.0,,0,,,,0,,
101119-386,,Oria Hiribidea,43.25352,-2.019451,1.0,,0,,,,0,,
101119-4567,,Txitxardin,43.250841,-2.01995,1.0,,0,,,,0,,
101119-385,,Zirkuitu Ibilbidea 12 - Basaundi,43.256834,-2.018437,1.0,,0,,,,0,,
101119-4560,,Instituto,43.268712,-2.016422,1.0,,0,,,,0,,
101111-4091,,Suhiltzaileak - Bomberos,43.330507,-1.824397,9.0,,0,,,,0,,
101111-4097,,Gabiria,43.328393,-1.823809,9.0,,0,,,,0,,
101111-145,,Elatzeta,43.328323,-1.819567,9.0,,0,,,,0,,
101111-4088,,Andrearriaga 23,43.329875,-1.817317,9.0,,0,,,,0,,
101111-45,,Ugalde,43.330985,-1.814089,9.0,,0,,,,0,,
101111-7075,,Elizatxo 38,43.332724,-1.805494,9.0,,0,,,,0,,
101111-4053,,Alai-Txoko,43.335302,-1.798869,9.0,,0,,,,0,,
101111-9008,,Gipuzkoa 15 (Ambulatorio),43.337516,-1.795346,9.0,,0,,,,0,,
101111-1477,,Luis Mariano Plaza - Paseo ColÃ³n,43.34015,-1.793283,9.0,,0,,,,0,,
101111-4056,,FermÃ­n CalbetÃ³n,43.339348,-1.788907,9.0,,0,,,,0,,
101111-100,,Zabaltza - Ensanche,43.340107,-1.792593,9.0,,0,,,,0,,
101111-1287,,ColÃ³n 52 - Topo,43.340803,-1.796244,9.0,,0,,,,0,,
101111-2068,,UrruÃ±a Plazatxoa,43.342357,-1.796743,9.0,,0,,,,0,,
101111-2096,,Lope De Irigoyen 31,43.344173,-1.796522,9.0,,0,,,,0,,
101111-4177,,"Aranzaran Plaza, 1",43.342838,-1.798819,9.0,,0,,,,0,,
101111-106,,Zubiaurre Kalea 5,43.341759,-1.799025,9.0,,0,,,,0,,
101111-1483,,Colon Pas. 43,43.340796,-1.796466,9.0,,0,,,,0,,
101111-90,,Gipuzkoa Hirib. 6,43.339759,-1.794636,9.0,,0,,,,0,,
101111-2104,,Gipuzkoa Hirib. 32,43.337544,-1.795506,9.0,,0,,,,0,,
101111-4098,,Euskal Herria 9,43.333586,-1.792402,9.0,,0,,,,0,,
101111-345,,Larreaundi,43.333447,-1.789493,9.0,,0,,,,0,,
101111-2610,,Epa Olaberria 8,43.331363,-1.789091,9.0,,0,,,,0,,
101111-4083,,Olaberria,43.32686,-1.788181,9.0,,0,,,,0,,
101111-7153,,San Jose Langilea,43.333542,-1.78827,9.0,,0,,,,0,,
101111-7154,,Urdanibia Plaza,43.33764,-1.785796,9.0,,0,,,,0,,
101111-4062,,Plaza Euskadi (Irun),43.34296,-1.759609,9.0,,0,,,,0,,
101111-4063,,Behobia,43.342404,-1.764851,9.0,,0,,,,0,,
101111-4064,,J.T. Labandibar,43.341674,-1.771503,9.0,,0,,,,0,,
101111-4065,,Azken Portu,43.341029,-1.776796,9.0,,0,,,,0,,
101111-4066,,Dunboa Anbulategia,43.339711,-1.78077,9.0,,0,,,,0,,
101111-4067,,"Avda. Nafarroa, 21 (Irun)",43.339466,-1.783946,9.0,,0,,,,0,,
101111-4178,,Hondarribia Kalea,43.34249,-1.799097,9.0,,0,,,,0,,
101111-4068,,Gibeleta,43.344226,-1.804997,9.0,,0,,,,0,,
101111-4069,,Hirubide,43.341915,-1.808719,9.0,,0,,,,0,,
101111-4070,,Puiana,43.339826,-1.811338,9.0,,0,,,,0,,
101111-4071,,Bidasoa Ospitalea,43.341673,-1.814942,9.0,,0,,,,0,,
101111-2809,,Txingudi Ikastola,43.342946,-1.816928,9.0,,0,,,,0,,
101111-7071,,Urdanibia Berri,43.33696,-1.817118,9.0,,0,,,,0,,
101111-7072,,Aristegi Enbajadorea,43.339687,-1.811797,9.0,,0,,,,0,,
101111-4072,,Aldabe Mendia 13,43.33963,-1.8107,9.0,,0,,,,0,,
101111-4073,,Anaka 40,43.340782,-1.808026,9.0,,0,,,,0,,
101111-98,,Anaka 1,43.340951,-1.801829,9.0,,0,,,,0,,
101111-4074,,Geltoki - EstaciÃ³n,43.340807,-1.799192,9.0,,0,,,,0,,
101111-4075,,San Juan,43.339294,-1.788908,9.0,,0,,,,0,,
101111-4076,,"Avda. Nafarroa, 4 (Irun)",43.339369,-1.784145,9.0,,0,,,,0,,
101111-4077,,"Avda. Nafarroa, 18 (Irun)",43.339564,-1.781316,9.0,,0,,,,0,,
101111-4078,,"Iglesia - DarÃ­o De Regoyos, 4 (Irun)",43.340519,-1.777127,9.0,,0,,,,0,,
101111-4797,,Dario Regoyos 10,43.341303,-1.775483,9.0,,0,,,,0,,
101111-4079,,DarÃ­o De Regoyos Cruce Con JosÃ© Maria Franco (Irun),43.341431,-1.771483,9.0,,0,,,,0,,
101111-4080,,"DarÃ­o De Regoyos, 58",43.341744,-1.766234,9.0,,0,,,,0,,
101111-4081,,Lastaola,43.341831,-1.761828,9.0,,0,,,,0,,
101111-5012,,Txingudi Merkataritza Gunea,43.320399,-1.836222,9.0,,0,,,,0,,
101111-15,,Arbes,43.336864,-1.781407,9.0,,0,,,,0,,
101111-4796,,Alzukaitz,43.336314,-1.777989,9.0,,0,,,,0,,
101111-315,,Blaia 22,43.336709,-1.77501,9.0,,0,,,,0,,
101111-12,,Hilerria,43.337929,-1.770727,9.0,,0,,,,0,,
101111-13,,Harrobieta,43.340167,-1.768671,9.0,,0,,,,0,,
101111-320,,JosÃ© MarÃ­a Franco,43.340722,-1.770856,9.0,,0,,,,0,,
101111-14,,Portu Plazatxoa,43.341201,-1.772672,9.0,,0,,,,0,,
101111-4306,,CÃ©sar Figuerido,43.338576,-1.776463,9.0,,0,,,,0,,
101111-7073,,Juan Wollmer 5,43.337852,-1.7795,9.0,,0,,,,0,,
101111-4086,,Aduana,43.338032,-1.79821,9.0,,0,,,,0,,
101111-89,,La Salle,43.335295,-1.799066,9.0,,0,,,,0,,
101111-121,,Olagizon - Ferrones,43.334199,-1.802739,9.0,,0,,,,0,,
101111-122,,Arturo CampiÃ³n,43.335672,-1.804141,9.0,,0,,,,0,,
101111-5975,,Gobaragin Kalea (Lavanderas),43.333783,-1.807731,9.0,,0,,,,0,,
101111-5973,,Elizatxo 54,43.331483,-1.810008,9.0,,0,,,,0,,
101111-110,,Bizkaia 10,43.329668,-1.81557,9.0,,0,,,,0,,
101111-5976,,Andrearriaga 14,43.328503,-1.819539,9.0,,0,,,,0,,
101111-4090,,Aranibar,43.328559,-1.824139,9.0,,0,,,,0,,
101111-2064,,San Martzial Txingudi Udal Kirol Gunea,43.334777,-1.769878,9.0,,0,,,,0,,
101111-5978,,Elizatxo Hiribidea 36 - Oinaurre,43.332724,-1.805506,9.0,,0,,,,0,,
101111-85,,Arakistain,43.33019,-1.823392,9.0,,0,,,,0,,
101111-5971,,Araso (PolÃ­gono),43.324759,-1.835534,9.0,,0,,,,0,,
101111-117,,Letxunborro 91,43.330808,-1.821283,9.0,,0,,,,0,,
101111-4302,,Elizatxo 11,43.336292,-1.79632,9.0,,0,,,,0,,
101113-4056,,Fermin CalbetÃ³n,43.339348,-1.788907,9.0,,0,,,,0,,
101113-100,,Colon-zabaltza,43.340107,-1.792593,9.0,,0,,,,0,,
101113-1287,,Colon 52-topo,43.340803,-1.796244,9.0,,0,,,,0,,
101113-4178,,Hondarribia Kalea,43.34249,-1.799097,9.0,,0,,,,0,,
101113-102,,Mendelu Kalea 17,43.347149,-1.801189,9.0,,0,,,,0,,
101113-1288,,N-638 - Amute,43.351196,-1.79821,9.0,,0,,,,0,,
101113-57,,Aeropuerto San Sebastian,43.356739,-1.794435,9.0,,0,,,,0,,
101113-52,,Sabin Arana Kalea 3,43.361735,-1.789968,9.0,,0,,,,0,,
101113-7195,,Matxin Arzu-itsas Etxea,43.367305,-1.793054,9.0,,0,,,,0,,
101113-104,,Itsasargi K. 20 - La Muela,43.371253,-1.793469,9.0,,0,,,,0,,
101113-4047,,Foru Kalea-arroka,43.37479,-1.796707,9.0,,0,,,,0,,
101113-1294,,RamÃ³n Iribarren 15- Iterlimen,43.380325,-1.79819,9.0,,0,,,,0,,
101113-1292,,Ramon Iribarren Pas. - Lurgorri,43.38368,-1.796099,9.0,,0,,,,0,,
101113-654,,Gipuzkoa Plaza 11,43.321047,-1.981638,1.0,,0,,,,0,,
101113-24,,Mirakruz K. 26,43.322218,-1.973602,1.0,,0,,,,0,,
101113-108,,Jai Alai,43.322064,-1.966439,1.0,,0,,,,0,,
101113-4050,,Jose Elosegi 2 - Ategorrieta,43.32171,-1.959206,1.0,,0,,,,0,,
101113-27,,Mirakruz Gaina,43.321276,-1.9482,1.0,,0,,,,0,,
101113-651,,Jose Elosegi 111,43.320511,-1.94333,1.0,,0,,,,0,,
101113-28,,Jose Elosegi 134 - Herrera,43.31995,-1.938234,1.0,,0,,,,0,,
101113-111,,Oleta / Escalerillas,43.321252,-1.931021,1.0,,0,,,,0,,
101113-4014,,Buenavista,43.320778,-1.921767,1.0,,0,,,,0,,
101113-30,,Nafarroa Hiribidea 5,43.319354,-1.91882,1.0,,0,,,,0,,
101113-208,,Nafarroa Hiribidea 24,43.318134,-1.915438,1.0,,0,,,,0,,
101113-179,,Sorgintxulo 11,43.316332,-1.909637,1.0,,0,,,,0,,
101113-180,,Kristobal Gamon Ikastetxea,43.31762,-1.907814,1.0,,0,,,,0,,
101113-181,,Alaberga.telefonica,43.315204,-1.907573,1.0,,0,,,,0,,
101113-182,,Beraungo Anbulategia,43.314143,-1.91049,1.0,,0,,,,0,,
101113-1715,,Galtzaraborda Etorb. 61,43.311687,-1.912655,1.0,,0,,,,0,,
101113-1716,,Galtzaraborda Etorb. - Koldo Mitxelena,43.310953,-1.908328,1.0,,0,,,,0,,
101113-126,,Iparralde Etorbidea-eliza,43.300109,-1.860132,1.0,,0,,,,0,,
101113-130,,Arraskularre,43.296694,-1.858075,1.0,,0,,,,0,,
101113-131,,Altzibar,43.293454,-1.857286,1.0,,0,,,,0,,
101113-132,,PeÃ±ene,43.292623,-1.859742,1.0,,0,,,,0,,
101113-133,,Iturriotz,43.293178,-1.865747,1.0,,0,,,,0,,
101113-134,,Ibarre,43.296268,-1.872297,1.0,,0,,,,0,,
101113-135,,Ugaldetxo,43.299052,-1.877017,1.0,,0,,,,0,,
101113-4105,,Astigarragako Bidea 3,43.299528,-1.880584,1.0,,0,,,,0,,
101113-136,,Mamut Merk.gunea,43.301177,-1.881675,1.0,,0,,,,0,,
101113-137,,Arragua,43.308942,-1.88194,1.0,,0,,,,0,,
101113-4166,,Nafarroa Hiribidea 2,43.310807,-1.884828,1.0,,0,,,,0,,
101113-80,,Nafarroa Hiribidea,43.310738,-1.890748,1.0,,0,,,,0,,
101113-79,,Gamon Zumardia,43.312797,-1.896962,1.0,,0,,,,0,,
101113-138,,Diputazio Pl.,43.314959,-1.90267,1.0,,0,,,,0,,
101113-139,,"Kaputxinoak, Biribilgunea",43.317663,-1.912339,1.0,,0,,,,0,,
101113-78,,Renfe,43.318983,-1.917594,1.0,,0,,,,0,,
101113-648,,Buenavista,43.320913,-1.921789,1.0,,0,,,,0,,
101113-140,,Oleta / Escalerillas,43.321374,-1.931537,1.0,,0,,,,0,,
101113-649,,Herrera,43.319921,-1.938962,1.0,,0,,,,0,,
101113-650,,Gaiztarro,43.320719,-1.943449,1.0,,0,,,,0,,
101113-174,,Mirakruz Gaina,43.321402,-1.950097,1.0,,0,,,,0,,
101113-177,,Ategorrieta 65,43.321962,-1.962125,1.0,,0,,,,0,,
101113-95,,Nafarroa Hirib. 31,43.323288,-1.967356,1.0,,0,,,,0,,
101113-142,,Nafarroa Hirib. 7 - Okendo Kultur Etxea,43.325493,-1.970279,1.0,,0,,,,0,,
101113-96,,Zurriola - Kursaal,43.324714,-1.976804,1.0,,0,,,,0,,
101113-653,,Gipuzkoa Plaza 10,43.321292,-1.981795,1.0,,0,,,,0,,
101113-5012,,Txingudi Merk. Gunea,43.320399,-1.836222,9.0,,0,,,,0,,
101113-5970,,Araso Biribilgunea,43.323191,-1.833714,9.0,,0,,,,0,,
101113-5976,,Andrearriaga 14,43.328503,-1.819539,9.0,,0,,,,0,,
101113-45,,Elizatxo Hiribidea 60,43.330985,-1.814089,9.0,,0,,,,0,,
101113-5977,,Elizatxo Hiribidea-piketazaharra,43.331968,-1.807224,9.0,,0,,,,0,,
101113-5974,,Gobaragin Kalea-lavanderas,43.333754,-1.807583,9.0,,0,,,,0,,
101113-5980,,Monte Aldabe 49,43.338297,-1.810665,9.0,,0,,,,0,,
101113-214,,Puiana,43.340486,-1.812473,9.0,,0,,,,0,,
101113-4071,,Bidasoa Ospitalea,43.341673,-1.814942,9.0,,0,,,,0,,
101113-7072,,Aristegi Enbajadorea,43.339687,-1.811797,9.0,,0,,,,0,,
101113-4728,,Letxunborro Hirib. - Gibanaka,43.343674,-1.805576,9.0,,0,,,,0,,
101113-50,,Kaputxinoak,43.352839,-1.797671,9.0,,0,,,,0,,
101113-1290,,Kosta Kalea 3dir. Hondarribia,43.358117,-1.796987,9.0,,0,,,,0,,
101113-5864,,Minasoroeta Kalea 17,43.361142,-1.793521,9.0,,0,,,,0,,
101113-5275,,Sabin Arana Goiri 8 Parean,43.364639,-1.791255,9.0,,0,,,,0,,
101113-1296,,Ramon Iribarren Pas 15 - Iterlimen,43.380723,-1.798343,9.0,,0,,,,0,,
101113-4054,,Foru Kalea- Arroka,43.374665,-1.796845,9.0,,0,,,,0,,
101113-1297,,Foru Kalea 3,43.372089,-1.794193,9.0,,0,,,,0,,
101113-54,,Itsasargi 3,43.369383,-1.793741,9.0,,0,,,,0,,
101113-55,,Bernat Etxepare Kalea - Correos,43.365987,-1.792759,9.0,,0,,,,0,,
101113-56,,Sabin Arana Kalea,43.361889,-1.790051,9.0,,0,,,,0,,
101113-4058,,Minasoroeta-zumardia,43.361352,-1.79211,9.0,,0,,,,0,,
101113-4730,,Santa Engrazia 8,43.360432,-1.79535,9.0,,0,,,,0,,
101113-4137,,Kosta Kalea 17,43.355778,-1.798033,9.0,,0,,,,0,,
101113-4060,,Kosta Kalea 49,43.352968,-1.798002,9.0,,0,,,,0,,
101113-105,,Mendelu Kalea 2,43.347241,-1.801372,9.0,,0,,,,0,,
101113-91,,Hondarribia K. 25 - Gurutze Gorria,43.34328,-1.79976,9.0,,0,,,,0,,
101113-106,,Zubiaurre Kalea 5,43.341759,-1.799025,9.0,,0,,,,0,,
101113-1483,,Colon Pas. 43,43.340796,-1.796466,9.0,,0,,,,0,,
101113-90,,Gipuzkoa Hirib. 6,43.339759,-1.794636,9.0,,0,,,,0,,
101113-6156,,Euskal Herria Etorbidea Dir. Larreaundi,43.334122,-1.793711,9.0,,0,,,,0,,
